Body Name,Supplier Code,Supplier Name,Transaction Ref/No,Their Ref,Date Paid,Gross Value (Detail),VAT Amount,7CCC - Level 7 Cost Centre Code,7CCN - Level 7 Cost Centre Name,9AC - Level 9 Account Code,9AN - Level 9 Account Name,4CCN - Level 4 Cost Centre Name
Blackpool Council,1134332,Epe Reynell Advertising Limited,620984,INV_423881,03/02/2023,295.01,49.17,PTP,Transport Policy,3806,Advertising-General,Places
Blackpool Council,1006419,Tunstall Healthcare (Uk) Ltd,620986,CD970005058,10/02/2023,2545.8,424.3,APFBAB,Vitaline,3012,Other Equipment,Adult & Families
Blackpool Council,1130214,Jrb Environmental Design Ltd,621057,JRBEDL-10135413,09/02/2023,2797.2,466.2,CGICAG,Town Deal,6506,Consultants Fees,Capital - Commnctn & Regen
Blackpool Council,1006425,Turnock Ltd,621063,52152,10/02/2023,3182.18,530.36,PJOA,Commercial & Marketing,3041,Other Materials,Places
Blackpool Council,1094355,Les Mills Fitness Uk Ltd,621066,LMUK-SIV-150347,03/02/2023,510,85,LEISUR,Leisure Management,3801,Other Expenses,Community & Env Services
Blackpool Council,1095113,Pearce Clinical Psychology Services Ltd,621073,966,03/02/2023,2068,0,FK0013,Corporate Health,0992,Medical Fees (Employee),Chief Executive
Blackpool Council,1110757,Actso Limited,621085,INV-0083,10/02/2023,327,0,PYTA,Trading Standards,3313,General Expenses,Community & Env Services
Blackpool Council,1090628,The Furniture Recycling Group,621089,INV32885,07/02/2023,317.02,52.84,CWASTE,Commercial Waste,4501,Private Contractors,Community & Env Services
Blackpool Council,1101740,Ken Taylor Supplies Limited,621113,0370347,10/02/2023,436.05,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1101740,Ken Taylor Supplies Limited,621113,0370347,10/02/2023,523.26,87.21,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1049304,Insight Direct (Uk) Ltd,621120,2100482055,10/02/2023,426.84,71.14,CWAN,Children With Additional Needs,3533,Computer S/W Purchases,Children'S Services
Blackpool Council,1121728,Arrow County Supplies,621123,4982868,10/02/2023,702,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1121728,Arrow County Supplies,621123,4982868,10/02/2023,842.4,140.4,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1054167,Phf Training,621136,46-23,03/02/2023,995,0,FBBBA,Audit & Investigations,3605,Confs & Short Courses,Resources
Blackpool Council,1008171,Manchester Metropolitan University,621235,91347266,08/02/2023,1848,308,AHHBA,Blackpool Museum,3801,Other Expenses,Places
Blackpool Council,1025240,Key Engineering Supplies Ltd,621263,56872,10/02/2023,449.1,74.85,CATERG,Catering Services,3201,Clothing & Uniforms,Community & Env Services
Blackpool Council,1132812,Cognisoft Limited,621313,INV-0818,08/02/2023,5400,900,PVA,Other External Funding,3401,General Services,Places
Blackpool Council,1110952,Mereside Primary Academy,621314,0000000258,15/02/2023,3600,0,EP8011,Covid Winter Grant,3701,Grants,Children'S Services
Blackpool Council,1094424,The Networking People,621317,SI112475,10/02/2023,22996.28,3832.71,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1134439,Interface Enterprises Ltd,621328,1375,10/02/2023,23400,3900,JA0505,Children'S Training,3426,Course Fees,Children'S Services
Blackpool Council,1131576,Oprema Limited,621331,3066342,10/02/2023,1088.4,181.4,CCTV,Cctv,3012,Other Equipment,Community & Env Services
Blackpool Council,1094424,The Networking People,621335,SI112453,10/02/2023,3580.39,596.73,FGAA,Ict Corporate Services,3521,Landline - Line Rental,Resources
Blackpool Council,1092789,P T Winchester Ltd,621339,273307,15/02/2023,671.52,111.92,PJOA,Commercial & Marketing,3041,Other Materials,Places
Blackpool Council,1083425,Triple P Uk Ltd,621345,INUK12768,15/02/2023,2208.8,0,SBOARD,Springboard,3302,Stationery,Children'S Services
Blackpool Council,1065232,Back Care Solutions Ltd,621385,113441,13/02/2023,789.59,131.6,APCBCA,Langdale Inc Whitegate Cil,3101,Provisions,Adult & Families
Blackpool Council,1094424,The Networking People,621390,SI112461,10/02/2023,13332.37,2222.06,FGAA,Ict Corporate Services,3527,Communication Lines,Resources
Blackpool Council,1094424,The Networking People,621391,SI112454,10/02/2023,10677.07,1779.51,TSICT,Transforming Schools Ict,3527,Communication Lines,Resources
Blackpool Council,1094424,The Networking People,621392,SI112482,15/02/2023,23254.56,3875.76,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1094424,The Networking People,621393,SI112483,15/02/2023,1423.2,237.2,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1028022,Prosolve,621394,0000414852,15/02/2023,438,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1028022,Prosolve,621394,0000414852,15/02/2023,525.6,87.6,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1010026,Chartered Institute Of Environmental,621402,PS013709,15/02/2023,345,0,PYCA,Public Protection - Food,3313,General Expenses,Community & Env Services
Blackpool Council,1058510,Lifeline Language Services Ltd,621409,1022063,08/02/2023,526.8,87.8,JEA,Senior Management,3419,Interpreters Fees,Children'S Services
Blackpool Council,1058510,Lifeline Language Services Ltd,621417,1022045,15/02/2023,250.8,41.8,JEA,Senior Management,5507,Personal,Children'S Services
Blackpool Council,1119493,Centerprise International Ltd,621429,90293745,16/02/2023,2184,364,CS0739,Ict Refresh,6525,I.T. Hardware Purchase,Capital - Resources
Blackpool Council,1121728,Arrow County Supplies,621447,4983528,16/02/2023,306,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1121728,Arrow County Supplies,621447,4983528,16/02/2023,367.2,61.2,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1098651,Direct Parts Supply Ltd T/A Gym-Fit,621448,48451,15/02/2023,546,91,LEISUR,Leisure Management,2002,Repairs And Maintenance,Community & Env Services
Blackpool Council,1057663,Wilde Recruitment Ltd,621450,42502,10/02/2023,552.38,92.06,CTAHHA,Tramway Emergency Works,6501,Contract Payments,Capital - Commnctn & Regen
Blackpool Council,1075410,Food Safety Direct Limited,621471,100040799,14/02/2023,750.96,125.16,PYCA,Public Protection - Food,3313,General Expenses,Community & Env Services
Blackpool Council,1006425,Turnock Ltd,621473,52160,15/02/2023,1496.13,249.35,PJOA,Commercial & Marketing,3041,Other Materials,Places
Blackpool Council,1097997,Szpunar & Associates Ltd,621475,10012023,17/02/2023,800,0,LM0420,Adults Training,0911,Training Expenses,Adult & Families
Blackpool Council,1098899,Browne Jacobson Llp,621519,IN-000137295,03/02/2023,6517.2,1086.2,FL1259,Pfi Management Costs,4501,Private Contractors,Community & Env Services
Blackpool Council,1065232,Back Care Solutions Ltd,621528,113537,14/02/2023,499.2,83.2,LIFEVE,Life Events Reg & Care,0917,Other Exps,Governance & Partnerships
Blackpool Council,1135714,Oh Sourcing Ltd,621541,INV-5147OH,17/02/2023,846,141,FK0013,Corporate Health,0791,Temp/Relief (Bureau Staff),Chief Executive
Blackpool Council,1008722,J.A. Jones And Sons (Fac036 Payment),621543,9676315,10/02/2023,4734,789,PRKDEV,Parks Development,1021,Growing,Community & Env Services
Blackpool Council,1049304,Insight Direct (Uk) Ltd,621545,2100486228,15/02/2023,6457.7,1076.28,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1114522,The Oyster Partnership Ltd,621546,10949958,15/02/2023,378,63,AEV,Vacant & Under Used,0981,Professional Fees,Resources
Blackpool Council,1132964,The Good Cause Project,621550,INV-0061,14/02/2023,1400,0,AHHBA,Blackpool Museum,3801,Other Expenses,Places
Blackpool Council,1049304,Insight Direct (Uk) Ltd,621552,2100487698,16/02/2023,266.64,44.44,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1049304,Insight Direct (Uk) Ltd,621557,2100485819,15/02/2023,391.44,65.24,CS0739,Ict Refresh,6525,I.T. Hardware Purchase,Capital - Resources
Blackpool Council,1041542,James Caverhill Conservation Ltd,621566,5817,15/02/2023,2200,0,AHHBA,Blackpool Museum,3801,Other Expenses,Places
Blackpool Council,1058510,Lifeline Language Services Ltd,621571,1022062,15/02/2023,258,43,JEA,Senior Management,3419,Interpreters Fees,Children'S Services
Blackpool Council,1011837,Cemex Uk Materials Ltd,621575,3013844538,10/02/2023,552.34,92.06,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1011837,Cemex Uk Materials Ltd,621577,3013848253,10/02/2023,810.11,135.02,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1011837,Cemex Uk Materials Ltd,621578,3013847025,10/02/2023,464.78,77.46,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1006944,Siemens Financial Services Ltd,621591,244/23/0066908,03/02/2023,394.35,65.72,APFBAB,Vitaline,3711,Subscriptions,Adult & Families
Blackpool Council,1006944,Siemens Financial Services Ltd,621592,244/23/0067388,06/02/2023,1183.06,197.17,APFBAB,Vitaline,3711,Subscriptions,Adult & Families
Blackpool Council,1134991,Legrand Electric Ltd,621595,0000261698,03/02/2023,2535,422.5,APFBAB,Vitaline,3012,Other Equipment,Adult & Families
Blackpool Council,1088636,Tarmac Building Products Ltd,621613,9500041687,17/02/2023,1420,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1088636,Tarmac Building Products Ltd,621613,9500041687,17/02/2023,1704,284,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1118715,Alison Black Ltd T/A Sportmax,621619,123738,16/02/2023,1057.86,176.31,LEISUR,Leisure Management,3815,Saleable Goods,Community & Env Services
Blackpool Council,1136000,Stellar Projects & Events Llp,621621,INV-00098,15/02/2023,500,0,PJW,Management - Places - Illumina,3801,Other Expenses,Places
Blackpool Council,1013064,Tarmac Lafarge Trading Limited,621622,9046355645,08/02/2023,310.68,51.78,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1013064,Tarmac Lafarge Trading Limited,621624,9046351538,08/02/2023,261.26,43.54,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1013064,Tarmac Lafarge Trading Limited,621626,9046347182,03/02/2023,285.97,47.66,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1013064,Tarmac Lafarge Trading Limited,621628,9046343952,03/02/2023,253.02,42.17,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1058510,Lifeline Language Services Ltd,621676,1022046,17/02/2023,338.4,56.4,JA1531,Independent Reviewing Officers,0981,Professional Fees,Children'S Services
Blackpool Council,1119533,Schuchmann Llp,621701,8595,10/02/2023,993.6,165.6,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1119533,Schuchmann Llp,621702,8599,10/02/2023,454.8,75.8,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1109913,Tough Furniture Ltd,621704,25789,03/02/2023,888,148,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1031475,Jenx Ltd T/A Jiraffe,621706,402937,17/02/2023,1074,179,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1019678,Smirthwaite Ltd,621707,203933,16/02/2023,717.6,119.6,CWAN,Children With Additional Needs,5401,Aids To Daily Living,Children'S Services
Blackpool Council,1072170,Krcs Group Ltd,621721,59401,10/02/2023,14093.16,2348.88,EDDIV,Education Diversity,3606,Incidental Expenses,Children'S Services
Blackpool Council,1019678,Smirthwaite Ltd,621803,203678,08/02/2023,1594.8,265.8,MTEAJ,Equipment,5401,Aids To Daily Living,Adult & Families
Blackpool Council,1121728,Arrow County Supplies,621809,4983960,17/02/2023,382.5,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1121728,Arrow County Supplies,621809,4983960,17/02/2023,459,76.5,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1023161,Suez Recycling And Recovery Uk Ltd,621812,80321697,10/02/2023,71077.25,11846.21,DOMPFI,Domestic Waste & Waste Pfi,4501,Private Contractors,Community & Env Services
Blackpool Council,1137875,A Greener Festival Ltd,621814,AGF928,10/02/2023,2400,400,PJW,Management - Places - Illumina,3605,Confs & Short Courses,Places
Blackpool Council,1111571,Trojan Consultants Limited,621830,INV-17225,16/02/2023,18159.6,3026.6,EM1032,Client Finances,3532,Comp-Running & License Costs,Resources
Blackpool Council,1025240,Key Engineering Supplies Ltd,621841,57139,17/02/2023,594,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1025240,Key Engineering Supplies Ltd,621841,57139,17/02/2023,712.8,118.8,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1134922,Oticon Limited,621844,SOI000531900,17/02/2023,310.8,51.8,CWAN,Children With Additional Needs,3008,Educational Equipment,Children'S Services
Blackpool Council,1121728,Arrow County Supplies,621849,4984163,17/02/2023,1314.6,0,ZM0018,Highways & Engineering,9773,Orders Received Not Invoiced,Blackpool Services
Blackpool Council,1121728,Arrow County Supplies,621849,4984163,17/02/2023,1577.52,262.92,ZM0018,Highways & Engineering,9511A,Stocks Efin,Blackpool Services
Blackpool Council,1049304,Insight Direct (Uk) Ltd,621860,2100493014,17/02/2023,857.06,142.84,FGAA,Ict Corporate Services,3531,Computer-H'Ware Purchase,Resources
Blackpool Council,1028068,Proquest Llc,621867,70772722,09/02/2023,5603.32,0,LBF,Library Management,3711,Subscriptions,Places
Blackpool Council,1013064,Tarmac Lafarge Trading Limited,621868,9046386248,15/02/2023,340.45,56.74,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1076636,Chicken Joes Ltd,621899,798373,03/02/2023,637.82,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1076636,Chicken Joes Ltd,621900,798374,03/02/2023,705.11,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1076636,Chicken Joes Ltd,621901,798375,03/02/2023,253.75,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1076636,Chicken Joes Ltd,621903,800143,10/02/2023,267.73,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1094424,The Networking People,621910,SI112498,22/02/2023,3696.02,616,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1018184,Blackpool Skip Hire Ltd,621911,045889,01/02/2023,282,47,JEA,Senior Management,5507,Personal,Children'S Services
Blackpool Council,1094424,The Networking People,621912,SI112497,22/02/2023,3705.11,617.52,FGAA,Ict Corporate Services,3532,Comp-Running & License Costs,Resources
Blackpool Council,1058510,Lifeline Language Services Ltd,621921,1022061,17/02/2023,354,59,JA1531,Independent Reviewing Officers,0981,Professional Fees,Children'S Services
Blackpool Council,1012839,George Cox & Sons Ltd,621922,12633,09/02/2023,85232.38,14205.4,CGICAG,Town Deal,6514,B.Holes/Site Investgtn/Surveys,Capital - Commnctn & Regen
Blackpool Council,1005071,Blackpool Transport Services Limited,621924,I0004494,02/02/2023,342,0,OTHL,Other Learning,2301,Bus & Tram Fares,Children'S Services
Blackpool Council,1011837,Cemex Uk Materials Ltd,621929,3013856596,17/02/2023,668.78,111.46,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1011837,Cemex Uk Materials Ltd,621930,3013854739,17/02/2023,1519.96,253.33,ENGINE,Engineering,3041,Other Materials,Community & Env Services
Blackpool Council,1026811,Stannah Lift Services Ltd,621968,1085507439,09/02/2023,2597,0,CX4002,Disabled Facilities Grants,6501,Contract Payments,Capital - Adult Social Care
