Year,Month,Month Name,Paym Acc Date,Cclvl4 Desc,Account Desc,Vendor Name,Distrib Amount SUM
2023,8,AUGUST,45169,Director Strategic & Operational Finance,Bank Charges,ALLPAY.NET LIMITED,1809.95
2023,8,AUGUST,45141,Director Housing,Rents & Wayleaves,ALTWOOD PROPERTIES LTD,623.08
2023,8,AUGUST,45155,Head of Children in Need of Help and Protection,Public Transport,AMAC EXPRESS SERVICES,4125
2023,8,AUGUST,45163,Head of Children in Need of Help and Protection,Public Transport,AMAC EXPRESS SERVICES,510
2023,8,AUGUST,45169,Head of Children in Need of Help and Protection,Public Transport,AMAC EXPRESS SERVICES,3500
2023,8,AUGUST,45155,Head of First Response & Out of Hours Social Work,Public Transport,AMAC EXPRESS SERVICES,150
2023,8,AUGUST,45155,Head of Looked After Children and Care Leavers,Public Transport,AMAC EXPRESS SERVICES,560
2023,8,AUGUST,45139,Head of Customer Access,IT Contract Services,AMAZON WEB SERVICES EMEA SARL UK BRANCH,6389.84
2023,8,AUGUST,45139,Capital Programme and Planned Works - Schools,Contract  - Building Works,AMBER CONSTRUCTION SERVICES LTD,23087.82
2023,8,AUGUST,45145,Head of Looked After Children and Care Leavers,Residential Homes,AMBERLEIGH CARE LTD,21256.2
2023,8,AUGUST,45139,ASC Placements,Long Term - Community: Other - Outreach,AMBITO CARE AND EDUCATION,1545.8400000000001
2023,8,AUGUST,45161,ASC Placements,Short Term - Residential,ANA TREATMENT CENTRES LTD,-275.01
2023,8,AUGUST,45161,ASC Placements,Short Term - Residential Income,ANA TREATMENT CENTRES LTD,275.01
2023,8,AUGUST,45141,HRA Operating Budgets,Other Supplies & Services,ANCHOR TRUST,76065.90000000001
2023,8,AUGUST,45152,Director Community Safety And Enforcement,Other Levies,APCOA PARKING (UK) LIMITED,30718.89
2023,8,AUGUST,45168,Head of Direct Care Provision (HSC),Meals,APETITO UK LIMITED,-4306.05
2023,8,AUGUST,45154,Head of Health and Strategic Partnership,B&B Hotel Costs,APEX HOUSING SOLUTIONS LTD,1333
2023,8,AUGUST,45155,Director Housing,B&B Hotel Costs,APEX HOUSING SOLUTIONS LTD,4012
2023,8,AUGUST,45154,Director Housing,B&B Hotel Costs,APEX HOUSING SOLUTIONS LTD,19417
2023,8,AUGUST,45142,Director Housing,B&B Hotel Costs,APEX HOUSING SOLUTIONS LTD,10140
2023,8,AUGUST,45146,Head of Learning Disability and Mental Health Services,Vehicle Contract Hire,APOLLO CARS LTD,1249.5
2023,8,AUGUST,45153,Head of Learning Disability and Mental Health Services,Vehicle Contract Hire,APOLLO CARS LTD,1310
2023,8,AUGUST,45154,Head of Learning Disability and Mental Health Services,Vehicle Contract Hire,APOLLO CARS LTD,650
2023,8,AUGUST,45153,ASC Placements,Long Term - Residential,APPCOURT LTD,13720
2023,8,AUGUST,45167,ASC Placements,Long Term - Residential,APPCOURT LTD,3920
2023,8,AUGUST,45139,Head of Looked After Children and Care Leavers,Foster Care - IFA,APPLE FOSTERING LTD,3600
2023,8,AUGUST,45145,SEND,Statemented Pupils,ARBOUR VALE SCHOOL,3150.87
2023,8,AUGUST,45159,Programme and Asset Management - Housing,Contract  - Building Works,ARC GROUP LIMITED,488542.3
2023,8,AUGUST,45161,Housing Special Projects - HRA,Contract  - Building Works,ARC GROUP LIMITED,8276.83
2023,8,AUGUST,45160,Housing Special Projects - HRA,Contract  - Building Works,ARC GROUP LIMITED,67050.43000000001
2023,8,AUGUST,45159,Housing Special Projects - HRA,Contract  - Building Works,ARC GROUP LIMITED,7975.43
2023,8,AUGUST,45156,Housing Special Projects - HRA,Contract  - Building Works,ARC GROUP LIMITED,23813.05
2023,8,AUGUST,45160,Housing Special Projects,DF Grant Payments-Agency,ARC GROUP LIMITED,31840.37
2023,8,AUGUST,45156,Housing Special Projects,DF Grant Payments-Agency,ARC GROUP LIMITED,7602.93
2023,8,AUGUST,45159,Director Strategic & Operational Finance,Private Contractors,ARC GROUP LIMITED,-7403.96
2023,8,AUGUST,45161,ASC Placements,Long Term - Nursing,ARIA HEALTHCARE GROUP LTD T/A DENHAM MANOR,4648.96
2023,8,AUGUST,45161,ASC Placements,Long Term - Residential,ARIA HEALTHCARE GROUP LTD T/A KINGSCLEAR HOUSE,3970.2400000000002
2023,8,AUGUST,45167,ASC Placements,Long Term - Residential,ARK CARE HOMES LTD,9960.72
2023,8,AUGUST,45168,Head of Court and Specialist Services,Home Care,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,955.0600000000001
2023,8,AUGUST,45152,Head of Court and Specialist Services,Home Care,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,955.0600000000001
2023,8,AUGUST,45140,Head of Court and Specialist Services,Home Care,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,567.63
2023,8,AUGUST,45145,ASC Placements,Long Term ­ Community: Live In Care,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,12891.25
2023,8,AUGUST,45168,ASC Placements,Long Term - Community: Other - Outreach,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,8062.08
2023,8,AUGUST,45145,ASC Placements,Long Term - Community: Other - Outreach,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,12826.84
2023,8,AUGUST,45140,ASC Placements,Long Term - Community: Other - Outreach,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,1592.55
2023,8,AUGUST,45145,ASC Placements,Long Term - Community: Homecare,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,2928.25
2023,8,AUGUST,45168,SEND,Statemented Pupils,ASEND LTD,17805
2023,8,AUGUST,45155,SEND,Statemented Pupils,ASEND LTD,2520
2023,8,AUGUST,45152,SEND,Statemented Pupils,ASEND LTD,9065
2023,8,AUGUST,45145,SEND,Statemented Pupils,ASEND LTD,3900
2023,8,AUGUST,45142,SEND,Statemented Pupils,ASEND LTD,19105
2023,8,AUGUST,45141,SEND,Statemented Pupils,ASEND LTD,6780
2023,8,AUGUST,45140,SEND,Statemented Pupils,ASEND LTD,7800
2023,8,AUGUST,45168,SEND,Professional services,ASEND LTD,251631.04
2023,8,AUGUST,45169,Director Housing,B&B Hotel Costs,ASHBURN RENTALS LTD,48041
2023,8,AUGUST,45169,Head of Children in Need of Help and Protection,Client Rents,ASHBURN RENTALS LTD,1860
2023,8,AUGUST,45169,Head of Health and Strategic Partnership,B&B Hotel Costs,ASHBURN RENTALS LTD,4247
2023,8,AUGUST,45145,ASC Placements,Long Term - Residential,ASHDENE HOUSE LTD,4186.88
2023,8,AUGUST,45152,ASC Placements,Long Term - Residential,ASHDENE HOUSE LTD,1024.18
2023,8,AUGUST,45168,Director Environment And Leisure (CFE),Books,ASKEWS LIBRARY SERVICES LTD,1984.26
2023,8,AUGUST,45161,Director Environment And Leisure (CFE),Books,ASKEWS LIBRARY SERVICES LTD,4725.34
2023,8,AUGUST,45154,Director Environment And Leisure (CFE),Books,ASKEWS LIBRARY SERVICES LTD,7390.66
2023,8,AUGUST,45147,Director Environment And Leisure (CFE),Books,ASKEWS LIBRARY SERVICES LTD,1371.6100000000001
2023,8,AUGUST,45140,Director Environment And Leisure (CFE),Books,ASKEWS LIBRARY SERVICES LTD,2196.21
2023,8,AUGUST,45159,ASC Placements,Long Term - Residential,ASPENS ENTERPRISES LIMITED,9913.26
2023,8,AUGUST,45152,SEND,Ind Spec Schools Placements,ASPRIS CHILDRENS SERVICES T/A CAMHS,14343.710000000001
2023,8,AUGUST,45169,Head of Adult Education,Subscriptions,ASSOCIATION OF ADULT EDUCATION & TRAINING ORGANISATION,945
2023,8,AUGUST,45169,Head of Democratic Services,Professional Training,ASSOCIATION OF ELECTORAL ADMINISTATORS,2401.8
2023,8,AUGUST,45167,ASC Placements,Long Term - Nursing,ASTORIA HEALTHCARE LIMITED,55894.74
2023,8,AUGUST,45162,Director Environment And Leisure (Residents),Materials Purchase,ATTGROW LTD,1020
2023,8,AUGUST,45153,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,70.03
2023,8,AUGUST,45154,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,69.17
2023,8,AUGUST,45161,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,69.74
2023,8,AUGUST,45168,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,68.60000000000001
2023,8,AUGUST,45139,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,8083.66
2023,8,AUGUST,45145,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,5741.54
2023,8,AUGUST,45153,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,3803.6
2023,8,AUGUST,45154,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,3544.63
2023,8,AUGUST,45161,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,3127.59
2023,8,AUGUST,45168,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,3303.38
2023,8,AUGUST,45139,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,2638.53
2023,8,AUGUST,45145,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,4860.03
2023,8,AUGUST,45153,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,8105.38
2023,8,AUGUST,45154,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,6424.96
2023,8,AUGUST,45161,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,8174.55
2023,8,AUGUST,45168,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,7531.13
2023,8,AUGUST,45145,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,69.74
2023,8,AUGUST,45139,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,69.46000000000001
2023,8,AUGUST,45168,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,1176.78
2023,8,AUGUST,45161,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,1012.14
2023,8,AUGUST,45160,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,28039.420000000002
2023,8,AUGUST,45154,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,1126.19
2023,8,AUGUST,45153,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,1332.57
2023,8,AUGUST,45145,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,876.09
2023,8,AUGUST,45139,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,1133.32
2023,8,AUGUST,45168,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,3993.39
2023,8,AUGUST,45161,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,4120.87
2023,8,AUGUST,45160,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,-176.08
2023,8,AUGUST,45154,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,3533.4900000000002
2023,8,AUGUST,45153,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,4490.1900000000005
2023,8,AUGUST,45145,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,4701.66
2023,8,AUGUST,45139,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,4898.900000000001
2023,8,AUGUST,45159,ASC Placements,Long Term - Residential,AVANTE CARE SERVICES LTD,4419.04
2023,8,AUGUST,45152,ASC Placements,Long Term - Nursing,AVERY HOMES (NELSON) LTD,3000
2023,8,AUGUST,45161,ASC Placements,Long Term - Nursing,AVERY HOMES (NELSON) LTD,3000
2023,8,AUGUST,45152,ASC Placements,Short Term - Nursing,AVERY HOMES (NELSON) LTD,6661.47
2023,8,AUGUST,45161,ASC Placements,Short Term - Nursing,AVERY HOMES (NELSON) LTD,5652.16
2023,8,AUGUST,45168,"Director Planning, Regeneration and Environment",Consultancy Fees,AVISON YOUNG (UK) LIMITED,26910.83
2023,8,AUGUST,45142,Head of Procurement and Commissioning,Equipment Maintenance,AVS SERVICES,574.24
2023,8,AUGUST,45167,ASC Placements,Long Term - Residential,B&M CARE,3400
2023,8,AUGUST,45168,"Director, Safeguarding and Quality Assurance & Children’s Residential",Medical Expenses,BACK CARE SOLUTIONS LTD,1491
2023,8,AUGUST,45168,Head of Education,Private Contractors,BARNHILL SCHOOLS SERVICES LTD,293079.63
2023,8,AUGUST,45159,Head of Looked After Children and Care Leavers,Residential Homes,BEACON RESIDENTIAL HOMES LTD,95859.73
2023,8,AUGUST,45167,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,8,AUGUST,45159,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,8,AUGUST,45147,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,8,AUGUST,45145,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,8,AUGUST,45167,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.48
2023,8,AUGUST,45159,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.48
2023,8,AUGUST,45147,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.48
2023,8,AUGUST,45145,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.48
2023,8,AUGUST,45169,Capital Programme and Planned Works - Housing,Contract  - Building Works,BEAM CONSTRUCTION LIMITED,8500
2023,8,AUGUST,45159,ASC Placements,Long Term - Community: Supported Living,BECKLAND CARE,44476.08
2023,8,AUGUST,45168,Director Adult Services and Health,Legal & Court Costs,BEVAN BRITTAN,1455
2023,8,AUGUST,45147,ASC Placements,Long Term - Supported Accommodation,BIBI BHUTTO,1295.56
2023,8,AUGUST,45147,ASC Placements,Long Term - Supported Accommodation,BIBI JABEEN KUREEMBOKUS,3000
2023,8,AUGUST,45147,ASC Placements,Long Term - Supported Accommodation CCG Income,BIBI JABEEN KUREEMBOKUS,-549.88
2023,8,AUGUST,45147,ASC Placements,Long Term - Supported Accommodation Income,BIBI JABEEN KUREEMBOKUS,-549.88
2023,8,AUGUST,45163,Director Environment And Leisure (Residents),Private Contractors,BIFFA WASTE SERVICES  LTD,87651.35
2023,8,AUGUST,45169,Director Housing,Rents & Wayleaves,BISHOP PROPERTY MANAGEMENT LTD,2701.08
2023,8,AUGUST,45141,Director Housing,Rents & Wayleaves,BISHOP PROPERTY MANAGEMENT LTD,1372.68
2023,8,AUGUST,45168,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1694
2023,8,AUGUST,45160,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1694
2023,8,AUGUST,45153,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1694
2023,8,AUGUST,45149,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,3784
2023,8,AUGUST,45146,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1694
2023,8,AUGUST,45139,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1694
2023,8,AUGUST,45167,ASC Placements,Long Term - Residential,BLACK SWAN INTERNATIONAL LTD,12597.31
2023,8,AUGUST,45167,ASC Placements,Short Term - Residential,BLACK SWAN INTERNATIONAL LTD,-4435.71
2023,8,AUGUST,45145,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,8,AUGUST,45152,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,8,AUGUST,45159,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,8,AUGUST,45167,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,8,AUGUST,45148,"Assistant Director, Youth Justice and Prevention",Children Activities,BM YOUTH PARTNERSHIP,960
2023,8,AUGUST,45145,ASC Placements,Long Term - Nursing,BOND CARE,60925.880000000005
2023,8,AUGUST,45167,ASC Placements,Long Term - Nursing,BOND CARE,120010.17
2023,8,AUGUST,45145,ASC Placements,Long Term - Residential,BOND CARE,2101.93
2023,8,AUGUST,45167,ASC Placements,Long Term - Residential,BOND CARE,10486.4
2023,8,AUGUST,45145,ASC Placements,Short Term - Nursing,BOND CARE,1885.71
2023,8,AUGUST,45167,ASC Placements,Short Term - Nursing,BOND CARE,8800
2023,8,AUGUST,45140,ASC Placements,Long Term - Nursing,BONDCARE HOME T/A THE GRANGE CARE CENTRE,61441.98
2023,8,AUGUST,45140,ASC Placements,Long Term - Residential,BONDCARE HOME T/A THE GRANGE CARE CENTRE,14558.09
2023,8,AUGUST,45162,Director Environment And Leisure (CFE),Children Activities,BOOSTER CUSHION THEATRE LTD,700
2023,8,AUGUST,45161,Director Strategic & Operational Finance,Other Income,BOOSTER CUSHION THEATRE LTD,-120
2023,8,AUGUST,45167,Head of Looked After Children and Care Leavers,Foster Care - IFA,BRIDGING GAPS LIMITED,22840
2023,8,AUGUST,45162,Director of Health and Public Health,Grants,BRITISH CYCLING-GO-RIDE,3625
2023,8,AUGUST,45161,HRA Operating Budgets,Gas Maint Service Contracts,BRITISH GAS SOCIAL HOUSING (P H JONES),84207.97
2023,8,AUGUST,45146,HRA Operating Budgets,Gas Maint Service Contracts,BRITISH GAS SOCIAL HOUSING (P H JONES),44739.56
2023,8,AUGUST,45161,Director Strategic & Operational Finance,Private Contractors,BRITISH GAS SOCIAL HOUSING (P H JONES),-2442.03
2023,8,AUGUST,45146,Director Strategic & Operational Finance,Private Contractors,BRITISH GAS SOCIAL HOUSING (P H JONES),-1118.49
2023,8,AUGUST,45145,Head of ICT,Telephones,BRITISH TELECOM PLC,14129.07
2023,8,AUGUST,45145,ASC Placements,Long Term - Community: Supported Living,BROADEN HORIZON LTD,36580.340000000004
2023,8,AUGUST,45140,"Assistant Director, Youth Justice and Prevention",Children Activities,BROOK YOUNG PEOPLE,525
2023,8,AUGUST,45161,Head of Business Administration,Stores Purchase,BROSCH DIRECT LTD,825.01
2023,8,AUGUST,45149,Director Environment And Leisure (Residents),Equipment Maintenance,BROXAP LIMITED,7450
2023,8,AUGUST,45147,Older People and Physical Disabilities,Furniture & Equipment,BUDDI LTD,750
2023,8,AUGUST,45140,ASC Placements,Short Term - Nursing,BUPA CARE SERVICES,3783.9900000000002
2023,8,AUGUST,45161,ASC Placements,Long Term - Residential,BUPA CARE SERVICES,1096.2
2023,8,AUGUST,45152,ASC Placements,Long Term - Residential,BUPA CARE SERVICES,17216.2
2023,8,AUGUST,45152,ASC Placements,Long Term - Nursing Respite,BUPA CARE SERVICES,2571.43
2023,8,AUGUST,45161,ASC Placements,Long Term - Nursing,BUPA CARE SERVICES,2869.92
2023,8,AUGUST,45154,ASC Placements,Long Term - Nursing,BUPA CARE SERVICES,4807.5
2023,8,AUGUST,45152,ASC Placements,Long Term - Nursing,BUPA CARE SERVICES,49891.380000000005
2023,8,AUGUST,45145,ASC Placements,Long Term - Nursing,BUPA CARE SERVICES,2017.88
2023,8,AUGUST,45140,ASC Placements,Long Term - Nursing,BUPA CARE SERVICES,20596.08
2023,8,AUGUST,45169,Head of Highways,Equipment Maintenance,BURNHAM PUMP SERVICES LTD,1645
2023,8,AUGUST,45161,DSG Income,Other Supplies & Services,BYT CENTRES LIMITED,975
2023,8,AUGUST,45169,SEND,Statemented Pupils,BYT CENTRES LIMITED,975
2023,8,AUGUST,45159,ASC Placements,Long Term - Residential,C & K HEALTHCARE LTD T/A COLLEGE HILL RESIDENTIAL HOME,3760
2023,8,AUGUST,45168,Head of ICT,Support and Maintenance Renewals,CADLINE LIMITED,5100
2023,8,AUGUST,45163,Head of Direct Care Provision (CFE),Vehicle Contract Hire,CAMBRIDGESHIRE COUNTY COUNCIL,782.04
2023,8,AUGUST,45140,Head of Looked After Children and Care Leavers,Residential Homes,CAMERON & COOPER LIMITED,22334.760000000002
2023,8,AUGUST,45167,Head of Looked After Children and Care Leavers,Client Rents 18+,CAMERON SUPPORT SERVICES LTD,2922.85
2023,8,AUGUST,45167,Head of Looked After Children and Care Leavers,Semi-Independent / Independent,CAMERON SUPPORT SERVICES LTD,12510.710000000001
2023,8,AUGUST,45160,SEND,Statemented Pupils,CANNON LANE PRIMARY SCHOOL,1691.8700000000001
2023,8,AUGUST,45153,ASC Placements,Long Term - Residential,CANTERBURY OAST TRUST,15394.960000000001
2023,8,AUGUST,45169,Director Strategic & Operational Finance,Bank Charges,CAPITA BUSINESS SERVICES LTD,926.15
2023,8,AUGUST,45168,Transport and Projects,Contract - Highways Etc,CAPITAL ROAD SAFETY LTD,875
2023,8,AUGUST,45139,Transport and Projects,Other External Fees,CAPITAL ROAD SAFETY LTD,875
2023,8,AUGUST,45159,ASC Placements,Long Term - Supported Accommodation - Rent,CAPSTONE FOSTER CARE (S/E) LTD,4109.71
2023,8,AUGUST,45159,ASC Placements,Long Term - Community: Supported Living,CARE ASSIST LTD,14816
2023,8,AUGUST,45152,ASC Placements,Long Term - Community: Other - Outreach,CARE OUTLOOK LIMITED,16626.83
2023,8,AUGUST,45154,ASC Placements,Long Term - Community: Other - Outreach,CARE OUTLOOK LIMITED,2226.58
2023,8,AUGUST,45159,ASC Placements,Long Term - Community: Other - Outreach,CARE OUTLOOK LIMITED,11432.74
