Year,Month,Month Name,Paym Acc Date,Cclvl4 Desc,Account Desc,Vendor Name,Distrib Amount SUM
2023,4,APRIL,45033,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,2469.9
2023,4,APRIL,45019,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,2550.78
2023,4,APRIL,45041,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,485.92
2023,4,APRIL,45033,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,68.60000000000001
2023,4,APRIL,45019,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,53.74
2023,4,APRIL,45041,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,1310.54
2023,4,APRIL,45033,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,668.5600000000001
2023,4,APRIL,45019,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,772.9
2023,4,APRIL,45041,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,24575.38
2023,4,APRIL,45033,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,12725.94
2023,4,APRIL,45019,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,12812.460000000001
2023,4,APRIL,45019,ASC Placements,Long Term - Residential,AVANTE CARE SERVICES LTD,3112
2023,4,APRIL,45027,ASC Placements,Long Term - Residential,AVANTE CARE SERVICES LTD,3112
2023,4,APRIL,45040,ASC Placements,Long Term - Residential,AVANTE CARE SERVICES LTD,3112
2023,4,APRIL,45027,ASC Placements,Long Term - Nursing,AVERY HOMES (NELSON) LTD,3000
2023,4,APRIL,45022,Head of ICT,Support and Maintenance Renewals,AXIELL ALM LTD,3600
2023,4,APRIL,45027,ASC Placements,Long Term - Residential,B&M CARE,3400
2023,4,APRIL,45044,Capital Programme and Planned Works - Schools,External Project Consultant Fees,BAILEY PARTNERSHIP (CONSULTANTS) LLP,3658.02
2023,4,APRIL,45027,Capital Programme and Planned Works - Schools,External Project Consultant Fees,BAILEY PARTNERSHIP (CONSULTANTS) LLP,16869.84
2023,4,APRIL,45037,Capital Programme and Planned Works - Housing,External Project Consultant Fees,BAILY GARNER LLP,3712
2023,4,APRIL,45037,Director Environment And Leisure (Residents),Grounds Maint Scheduled Work,BANKS AMENITY PRODUCTS LTD,3377.58
2023,4,APRIL,45022,Head of Legal Services,Professional qualification fees,BAR STANDARDS BOARD (THE BAR COUNCIL),1068
2023,4,APRIL,45037,Head of Children in Need of Help and Protection,Client Support,BARNARDO SERVICES LTD,699
2023,4,APRIL,45043,Head of Education,Private Contractors,BARNHILL SCHOOLS SERVICES LTD,334058.84
2023,4,APRIL,45044,Head of Child & Family Development (CFE),Children Activities,BATES OFFICE SERVICES LTD,2612
2023,4,APRIL,45020,ASC Placements,Long Term - Nursing,BCS MEDICAL SHACKLETON,6484
2023,4,APRIL,45020,ASC Placements,Long Term - Residential,BCS MEDICAL SHACKLETON,2400
2023,4,APRIL,45020,ASC Placements,Short Term - Residential,BCS MEDICAL SHACKLETON,1114.29
2023,4,APRIL,45040,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,4,APRIL,45033,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,4,APRIL,45021,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,4,APRIL,45019,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,4,APRIL,45040,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.48
2023,4,APRIL,45033,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3440.13
2023,4,APRIL,45021,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3440.13
2023,4,APRIL,45019,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.4900000000002
2023,4,APRIL,45035,Programme and Asset Management - Housing,Contract  - Building Works,BEAM CONSTRUCTION LIMITED,43472.33
2023,4,APRIL,45028,Director Planning & Regeneration (Residents),Professional services,BEAMS LTD,3300
2023,4,APRIL,45044,Director Planning & Regeneration (Residents),Professional services,BEAMS LTD,3905
2023,4,APRIL,45040,ASC Placements,Long Term - Community: Supported Living,BECKLAND CARE,44476.08
2023,4,APRIL,45041,Head of Looked After Children and Care Leavers,Residential Homes,BENJAMIN UK LTD,15980
2023,4,APRIL,45033,Head of Looked After Children and Care Leavers,Semi-Independent / Independent,BERRY GIFFORD LTD,2348.57
2023,4,APRIL,45028,Director Adult Services and Health,Legal & Court Costs,BEVAN BRITTAN,1485.5
2023,4,APRIL,45044,Director Adult Services and Health,Legal & Court Costs,BEVAN BRITTAN,692.5
2023,4,APRIL,45044,Director Housing,Legal & Court Costs,BEVAN BRITTAN,823
2023,4,APRIL,45028,Head of Legal Services,Legal & Court Costs,BEVAN BRITTAN,2053.5
2023,4,APRIL,45044,Head of Legal Services,Legal & Court Costs,BEVAN BRITTAN,1663
2023,4,APRIL,45030,Director of Health and Public Health,Private Contractors,BHR PHARMACEUTICALS LTD,7520.12
2023,4,APRIL,45035,ASC Placements,Long Term - Supported Accommodation,BIBI BHUTTO,1147.49
2023,4,APRIL,45035,ASC Placements,Long Term - Supported Accommodation,BIBI JABEEN KUREEMBOKUS,3000
2023,4,APRIL,45035,ASC Placements,Long Term - Supported Accommodation CCG Income,BIBI JABEEN KUREEMBOKUS,-549.88
2023,4,APRIL,45035,ASC Placements,Long Term - Supported Accommodation Income,BIBI JABEEN KUREEMBOKUS,-549.88
2023,4,APRIL,45044,Director Environment And Leisure (CFE),Books,BIBLIOGRAPHIC DATA SERVICES LTD,9107.5
2023,4,APRIL,45022,Director Environment And Leisure (Residents),Private Contractors,BIFFA WASTE SERVICES  LTD,104317.26000000001
2023,4,APRIL,45020,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1694
2023,4,APRIL,45028,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,2282
2023,4,APRIL,45034,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1694
2023,4,APRIL,45040,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,680
2023,4,APRIL,45041,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1694
2023,4,APRIL,45042,ASC Placements,Long Term - Residential,BLACK SWAN INTERNATIONAL LTD,3360
2023,4,APRIL,45042,SEND,Statemented Pupils,BLAIR PEACH PRIMARY SCHOOL,16521.46
2023,4,APRIL,45040,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,4,APRIL,45033,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,4,APRIL,45027,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,4,APRIL,45019,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,4,APRIL,45029,Director Environment And Leisure (CFE),Books,BOLINDA UK LTD,539.05
2023,4,APRIL,45033,ASC Placements,Long Term - Nursing,BOND CARE,102992.29000000001
2023,4,APRIL,45033,ASC Placements,Long Term - Residential,BOND CARE,10000
2023,4,APRIL,45033,ASC Placements,Short Term - Nursing,BOND CARE,7657.14
2023,4,APRIL,45019,ASC Placements,Short Term - Nursing,BONDCARE HOME T/A THE GRANGE CARE CENTRE,4163.24
2023,4,APRIL,45019,ASC Placements,Long Term - Residential,BONDCARE HOME T/A THE GRANGE CARE CENTRE,11324.960000000001
2023,4,APRIL,45019,ASC Placements,Long Term - Nursing,BONDCARE HOME T/A THE GRANGE CARE CENTRE,46702.48
2023,4,APRIL,45028,Head of Court and Specialist Services,Legal & Court Costs,BRADLEY MANN PSYCHOLOGY SERVICES LTD,917.87
2023,4,APRIL,45019,Head of Looked After Children and Care Leavers,Foster Care - IFA,BRIDGING GAPS LIMITED,19640
2023,4,APRIL,45034,Head of Youth Justice and Adolescent Development,Other Supplies & Services,BRILLIANT PARENTS,6250
2023,4,APRIL,45022,Head of Youth Justice and Adolescent Development,Professional Training,BRILLIANT PARENTS,2500
2023,4,APRIL,45022,Director of Health and Public Health,Other Supplies & Services,BRITISH CYCLING-GO-RIDE,2695
2023,4,APRIL,45043,HRA Operating Budgets,Gas Maint Service Contracts,BRITISH GAS SOCIAL HOUSING (P H JONES),47187.51
2023,4,APRIL,45040,HRA Operating Budgets,Gas Maint Service Contracts,BRITISH GAS SOCIAL HOUSING (P H JONES),23858.53
2023,4,APRIL,45022,HRA Operating Budgets,Gas Maint Service Contracts,BRITISH GAS SOCIAL HOUSING (P H JONES),44730.950000000004
2023,4,APRIL,45020,HRA Operating Budgets,Gas Maint Service Contracts,BRITISH GAS SOCIAL HOUSING (P H JONES),5429.05
2023,4,APRIL,45043,Director Strategic & Operational Finance,Private Contractors,BRITISH GAS SOCIAL HOUSING (P H JONES),-1368.44
2023,4,APRIL,45040,Director Strategic & Operational Finance,Private Contractors,BRITISH GAS SOCIAL HOUSING (P H JONES),-644.1800000000001
2023,4,APRIL,45022,Director Strategic & Operational Finance,Private Contractors,BRITISH GAS SOCIAL HOUSING (P H JONES),-1252.47
2023,4,APRIL,45041,ASC Placements,Long Term - Community: Supported Living,BROADEN HORIZON LTD,3871
2023,4,APRIL,45027,Head of Court and Specialist Services,Counsel's Fees,BRONACH GORDON T/A FOUR BRICK COURT,700
2023,4,APRIL,45035,Head of Business Administration,Equipment Purchase,BROXAP LIMITED,6060
2023,4,APRIL,45027,Director Community Safety And Enforcement,Support and Maintenance Renewals,BUCHANAN COMPUTING LTD,9512.87
2023,4,APRIL,45040,ASC Placements,Long Term - Nursing,BUCKLAND CARE LIMITED,10822.4
2023,4,APRIL,45029,Director Property Services,Subscriptions,BUILDING COST INFORMATION SERVICE LTD,13161.6
2023,4,APRIL,45043,ASC Placements,Short Term - Nursing,BUPA CARE SERVICES,1337.7
2023,4,APRIL,45041,ASC Placements,Short Term - Nursing,BUPA CARE SERVICES,-2850
2023,4,APRIL,45040,ASC Placements,Short Term - Nursing,BUPA CARE SERVICES,8400
2023,4,APRIL,45043,ASC Placements,Long Term - Residential,BUPA CARE SERVICES,4370.16
2023,4,APRIL,45042,ASC Placements,Long Term - Residential,BUPA CARE SERVICES,2544
2023,4,APRIL,45040,ASC Placements,Long Term - Residential,BUPA CARE SERVICES,11177.02
2023,4,APRIL,45033,ASC Placements,Long Term - Residential,BUPA CARE SERVICES,2544
2023,4,APRIL,45043,ASC Placements,Long Term - Nursing,BUPA CARE SERVICES,10849.32
2023,4,APRIL,45042,ASC Placements,Long Term - Nursing,BUPA CARE SERVICES,20578.64
2023,4,APRIL,45041,ASC Placements,Long Term - Nursing,BUPA CARE SERVICES,3525.86
2023,4,APRIL,45040,ASC Placements,Long Term - Nursing,BUPA CARE SERVICES,18015.62
2023,4,APRIL,45033,ASC Placements,Long Term - Nursing,BUPA CARE SERVICES,20578.64
2023,4,APRIL,45021,ASC Placements,Long Term - Nursing,BUPA CARE SERVICES,23248.23
2023,4,APRIL,45043,Director Planning & Regeneration (PHT),Equipment Maintenance,BURNHAM PUMP SERVICES LTD,1873.5
2023,4,APRIL,45044,Director Planning & Regeneration (PHT),Equipment Maintenance,BURNHAM PUMP SERVICES LTD,1645
2023,4,APRIL,45027,DSG Corporate Items,Grants,BUTTERFLIES PRE-SCHOOL,7113.21
2023,4,APRIL,45027,Provider and Commissioned Care (DSG),Grants,BUTTERFLIES PRE-SCHOOL,2383.29
2023,4,APRIL,45022,SEND,Statemented Pupils,BYT CENTRES LIMITED,2925
2023,4,APRIL,45035,SEND,Statemented Pupils,BYT CENTRES LIMITED,1040
2023,4,APRIL,45035,Director Strategic & Operational Finance,Other Income,C P DAVIDSON & SONS LTD,-1265
2023,4,APRIL,45035,Head of Procurement and Commissioning,Vehicle Contract Hire,C P DAVIDSON & SONS LTD,3300
