Year,Month,Month Name,Paym Acc Date,Cclvl4 Desc,Account Desc,Vendor Name,Distrib Amount SUM
2023,11,NOVEMBER,45260,Director Housing,Rents & Wayleaves,ABDUL RAUF QADIRI,1661.52
2023,11,NOVEMBER,45259,Head of Looked After Children and Care Leavers,Client Rents U18,ABIDING LIMITED,7120
2023,11,NOVEMBER,45259,Head of Looked After Children and Care Leavers,Semi-Independent / Independent,ABIDING LIMITED,11925.710000000001
2023,11,NOVEMBER,45258,ASC Placements,Long Term - Community: Supported Living,ABILITY HOUSING ASSOCIATION,102933.32
2023,11,NOVEMBER,45258,ASC Placements,Long Term - Supported Accommodation - Rent,ABILITY HOUSING ASSOCIATION,-666.32
2023,11,NOVEMBER,45258,ASC Placements,Other Supplies & Services,ABILITY HOUSING ASSOCIATION,7376.12
2023,11,NOVEMBER,45258,Head of Learning Disability and Mental Health Services,Other Supplies & Services,ABILITY HOUSING ASSOCIATION,25243.89
2023,11,NOVEMBER,45233,Head of Direct Care Provision (CFE),Vehicle Contract Hire,ACC MINICABS T/A K2 CARS LTD,3387.4300000000003
2023,11,NOVEMBER,45260,Housing Special Projects - HRA,Other External Fees,ACCESS INDEPENDENT,3500
2023,11,NOVEMBER,45260,Housing Special Projects,Other External Fees,ACCESS INDEPENDENT,2950
2023,11,NOVEMBER,45260,Head of Child & Family Development (HSC),Professional services,ACCESS INDEPENDENT,38110
2023,11,NOVEMBER,45238,Head of Child & Family Development (HSC),Professional services,ACCESS INDEPENDENT,27540
2023,11,NOVEMBER,45236,ASC Placements,Long Term - Community: Supported Living,ACHIEVE TOGETHER SERVICES LIMITED,69013.9
2023,11,NOVEMBER,45236,ASC Placements,Long Term - Residential,ACHIEVE TOGETHER SERVICES LIMITED,115473.7
2023,11,NOVEMBER,45238,ASC Placements,Long Term - Community: Other Long Term Support,ACORN CARE & EDUCATION LTD,9630.06
2023,11,NOVEMBER,45243,ASC Placements,Long Term - Community: Other Long Term Support,ACORN CARE & EDUCATION LTD,9630.06
2023,11,NOVEMBER,45245,ASC Placements,Long Term - Community: Other Long Term Support,ACORN CARE & EDUCATION LTD,9630.06
2023,11,NOVEMBER,45257,ASC Placements,Long Term - Community: Other Long Term Support,ACORN CARE & EDUCATION LTD,9630.06
2023,11,NOVEMBER,45244,ASC Placements,Long Term - Residential,ACORN CARE & EDUCATION LTD,9976.34
2023,11,NOVEMBER,45250,ASC Placements,Long Term - Residential,ACORN CARE & EDUCATION LTD,9671.04
2023,11,NOVEMBER,45257,ASC Placements,Long Term - Residential,ACORN CARE & EDUCATION LTD,9671.04
2023,11,NOVEMBER,45252,DSG - High Needs Block,Ind Spec Schools Placements,ACORN CARE & EDUCATION LTD,51919
2023,11,NOVEMBER,45250,Head of Looked After Children and Care Leavers,Residential Homes,ACORN CARE & EDUCATION LTD,22138.43
2023,11,NOVEMBER,45259,ASC Placements,Long Term - Residential,ACORN VILLAGE LTD,9643.960000000001
2023,11,NOVEMBER,45239,Director Adult Services and Health,Subscriptions,ADASS,2609
2023,11,NOVEMBER,45232,DSG - Early Years Block,Grants,ADMIRALITY CHILDCARE,1182.68
2023,11,NOVEMBER,45243,Director Environment And Leisure (CFE),Consultancy Fees,ADVANCED THINKING SYSTEMS LTD,1993.5
2023,11,NOVEMBER,45243,Director Housing,Water Rates & Sewerage,AFFINITY WATER,2882.34
2023,11,NOVEMBER,45231,HRA Operating Budgets,Water Commissions,AFFINITY WATER,3542940.06
2023,11,NOVEMBER,45243,HRA Operating Budgets,Water Commissions,AFFINITY WATER,9224.62
2023,11,NOVEMBER,45243,Director Environment And Leisure (Residents),Equipment Hire,ALGECO UK LIMITED,619.38
2023,11,NOVEMBER,45244,Programme and Asset Management - Housing,External Project Consultant Fees,ALLEN CONSTRUCTION CONSULTANCY LIMITED,11468.050000000001
2023,11,NOVEMBER,45258,Estates Managements,External Project Consultant Fees,ALLEN CONSTRUCTION CONSULTANCY LIMITED,39133.91
2023,11,NOVEMBER,45252,Estates Managements,External Project Consultant Fees,ALLEN CONSTRUCTION CONSULTANCY LIMITED,35072.54
2023,11,NOVEMBER,45250,Estates Managements,External Project Consultant Fees,ALLEN CONSTRUCTION CONSULTANCY LIMITED,20752.84
2023,11,NOVEMBER,45233,Director Property Services,Surveyor Fees - External,ALLEN CONSTRUCTION CONSULTANCY LIMITED,2280
2023,11,NOVEMBER,45260,"Director Planning, Regeneration and Environment",Professional services,ALLIES AND MORRISON,39240
2023,11,NOVEMBER,45260,Director Strategic & Operational Finance,Bank Charges,ALLPAY.NET LIMITED,1833.23
2023,11,NOVEMBER,45260,Director Strategic & Operational Finance,Printing,ALLPAY.NET LIMITED,196.99
2023,11,NOVEMBER,45260,HRA Operating Budgets,Bank Charges,ALLPAY.NET LIMITED,2413.87
2023,11,NOVEMBER,45250,Director Housing,Rents & Wayleaves,ALTWOOD PROPERTIES LTD,623.08
2023,11,NOVEMBER,45237,Head of Direct Care Provision (CFE),Vehicle Contract Hire,AMAC EXPRESS SERVICES,102772.92
2023,11,NOVEMBER,45232,DSG - Early Years Block,Grants,AMANDA'S CHILDMINDING SERVICE,5874.38
2023,11,NOVEMBER,45257,Head of Looked After Children and Care Leavers,Residential Homes,AMBERLEIGH CARE LTD,21256.2
2023,11,NOVEMBER,45236,ASC Placements,Long Term - Community: Other - Outreach,AMBITO CARE AND EDUCATION,1545.8400000000001
2023,11,NOVEMBER,45247,Director Environment And Leisure (Residents),Materials Purchase,AMETHYST HORTICULTURE LTD,1447.25
2023,11,NOVEMBER,45246,HRA Operating Budgets,Other Supplies & Services,ANCHOR TRUST,76065.90000000001
2023,11,NOVEMBER,45232,DSG - Early Years Block,Grants,ANGEL CHILDCARE LIMITED,2104.9
2023,11,NOVEMBER,45247,Director Environment And Leisure (Residents),Materials Purchase,ANGLIA SIGN CASTING,2047.3
2023,11,NOVEMBER,45259,Head of Health and Strategic Partnership,Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,115.44
2023,11,NOVEMBER,45259,Head of Direct Care Provision (HSC),Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,-1076.89
2023,11,NOVEMBER,45259,Head of Court and Specialist Services,Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,137.1
2023,11,NOVEMBER,45259,Head of Child & Family Development (CFE),Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,1477.49
2023,11,NOVEMBER,45259,Head of Business Administration,Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,463.55
2023,11,NOVEMBER,45259,Head of Adult Education,Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,-1242.32
2023,11,NOVEMBER,45259,HRA Operating Budgets,Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,11.97
2023,11,NOVEMBER,45259,"Director, Safeguarding and Quality Assurance & Children’s Residential",Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,1117.76
2023,11,NOVEMBER,45259,Director Property Services,Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,323.88
2023,11,NOVEMBER,45259,Director Operational Assets,Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,23143.920000000002
2023,11,NOVEMBER,45259,Director Environment And Leisure (Residents),Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,114685.97
2023,11,NOVEMBER,45259,Director Environment And Leisure (CFE),Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,3151.4700000000003
2023,11,NOVEMBER,45259,Director Community Safety And Enforcement,Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,11.97
2023,11,NOVEMBER,45259,"Assistant Director, Youth Justice and Prevention",Water Rates & Sewerage,ANGLIAN WATER BUSINESS NATIONAL LTD,973.85
2023,11,NOVEMBER,45259,Director Environment And Leisure (CFE),Other Supplies & Services,AOC HOLDINGS LTD,2000
2023,11,NOVEMBER,45236,Head of Looked After Children and Care Leavers,Residential Homes,AP CARE HOMES LIMITED,30010.88
2023,11,NOVEMBER,45258,Director Community Safety And Enforcement,Support and Maintenance Renewals,APCOA PARKING (UK) LIMITED,25016.81
2023,11,NOVEMBER,45244,Director Community Safety And Enforcement,Other Supplies & Services,APCOA PARKING (UK) LIMITED,850
2023,11,NOVEMBER,45238,Director Community Safety And Enforcement,Other Supplies & Services,APCOA PARKING (UK) LIMITED,850
2023,11,NOVEMBER,45240,Director Community Safety And Enforcement,Other Levies,APCOA PARKING (UK) LIMITED,30290.71
2023,11,NOVEMBER,45233,Head of Direct Care Provision (HSC),Meals,APETITO UK LIMITED,-13356
2023,11,NOVEMBER,45247,Director Housing,B&B Hotel Costs,APEX HOUSING SOLUTIONS LTD,21607
2023,11,NOVEMBER,45252,Director Housing,B&B Hotel Costs,APEX HOUSING SOLUTIONS LTD,1190
2023,11,NOVEMBER,45247,Head of Health and Strategic Partnership,B&B Hotel Costs,APEX HOUSING SOLUTIONS LTD,1581
2023,11,NOVEMBER,45257,Capital Programme and Planned Works- Major Projects,Contract  - Building Works,APIC UK LIMITED,96743.98
2023,11,NOVEMBER,45238,Head of Direct Care Provision (CFE),Vehicle Contract Hire,APOLLO CARS LTD,19913
2023,11,NOVEMBER,45238,Head of Learning Disability and Mental Health Services,Vehicle Contract Hire,APOLLO CARS LTD,3481.5
2023,11,NOVEMBER,45250,ASC Placements,Long Term - Residential,APPCOURT LTD,8120
2023,11,NOVEMBER,45250,Head of Looked After Children and Care Leavers,Foster Care - IFA,APPLE FOSTERING LTD,3600
2023,11,NOVEMBER,45254,Director Strategic & Operational Finance,Private Contractors,ARC GROUP LIMITED,-3476.87
2023,11,NOVEMBER,45247,Programme and Asset Management - Housing,Contract  - Building Works,ARC GROUP LIMITED,17536.24
2023,11,NOVEMBER,45254,Programme and Asset Management - Housing,Contract  - Building Works,ARC GROUP LIMITED,309055.19
2023,11,NOVEMBER,45244,Capital Programme and Planned Works - Housing,External Project Consultant Fees,ARDENT MANAGEMENT LIMITED,535
2023,11,NOVEMBER,45237,ASC Placements,Long Term - Residential,ARIA HEALTHCARE GROUP LTD T/A KINGSCLEAR HOUSE,3970.2400000000002
2023,11,NOVEMBER,45240,Director Operational Assets,Building Maint Service Contracts,ARJO UK LTD,1622.47
2023,11,NOVEMBER,45251,Facilities Management Operations,Furniture & Equipment,ARJO UK LTD,17728.600000000002
2023,11,NOVEMBER,45257,ASC Placements,Long Term - Residential,ARK CARE HOMES LTD,9960.72
2023,11,NOVEMBER,45236,ASC Placements,Long Term - Community: Homecare,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,2928.25
2023,11,NOVEMBER,45236,ASC Placements,Long Term - Community: Other - Outreach,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,12526.28
2023,11,NOVEMBER,45236,ASC Placements,Long Term ­ Community: Live In Care,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,12891.25
2023,11,NOVEMBER,45236,Head of Court and Specialist Services,Home Care,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,648.72
2023,11,NOVEMBER,45259,DSG - High Needs Block,Statemented Pupils,ASEND LTD,1950
2023,11,NOVEMBER,45258,DSG - High Needs Block,Statemented Pupils,ASEND LTD,3640
2023,11,NOVEMBER,45257,DSG - High Needs Block,Statemented Pupils,ASEND LTD,3120
2023,11,NOVEMBER,45254,DSG - High Needs Block,Statemented Pupils,ASEND LTD,7442.5
2023,11,NOVEMBER,45253,DSG - High Needs Block,Statemented Pupils,ASEND LTD,3420
2023,11,NOVEMBER,45251,DSG - High Needs Block,Statemented Pupils,ASEND LTD,2210
2023,11,NOVEMBER,45250,DSG - High Needs Block,Statemented Pupils,ASEND LTD,6370
2023,11,NOVEMBER,45246,DSG - High Needs Block,Statemented Pupils,ASEND LTD,1170
2023,11,NOVEMBER,45238,DSG - High Needs Block,Statemented Pupils,ASEND LTD,4393.2
2023,11,NOVEMBER,45236,DSG - High Needs Block,Statemented Pupils,ASEND LTD,8190
2023,11,NOVEMBER,45259,DSG - High Needs Block,Professional services,ASEND LTD,251631.04
2023,11,NOVEMBER,45253,Director Housing,B&B Hotel Costs,ASHBURN RENTALS LTD,49378
2023,11,NOVEMBER,45253,Head of Children in Need of Help and Protection,Client Rents,ASHBURN RENTALS LTD,1860
2023,11,NOVEMBER,45253,Head of Health and Strategic Partnership,B&B Hotel Costs,ASHBURN RENTALS LTD,4247
2023,11,NOVEMBER,45257,ASC Placements,Long Term - Residential,ASHDENE HOUSE LTD,4186.88
2023,11,NOVEMBER,45257,ASC Placements,Long Term - Nursing,ASHTON LODGE LTD,17457.14
2023,11,NOVEMBER,45257,ASC Placements,Short Term - Nursing,ASHTON LODGE LTD,7985.72
2023,11,NOVEMBER,45259,Director Environment And Leisure (CFE),Books,ASKEWS LIBRARY SERVICES LTD,4257.95
2023,11,NOVEMBER,45252,Director Environment And Leisure (CFE),Books,ASKEWS LIBRARY SERVICES LTD,2762.85
2023,11,NOVEMBER,45238,Director Environment And Leisure (CFE),Books,ASKEWS LIBRARY SERVICES LTD,3706.13
2023,11,NOVEMBER,45231,Director Environment And Leisure (CFE),Books,ASKEWS LIBRARY SERVICES LTD,2707.7000000000003
2023,11,NOVEMBER,45243,ASC Placements,Long Term - Residential,ASPENS ENTERPRISES LIMITED,8056.52
2023,11,NOVEMBER,45250,ASC Placements,Long Term - Nursing,ASTORIA HEALTHCARE LIMITED,50631.200000000004
2023,11,NOVEMBER,45250,ASC Placements,Short Term - Nursing,ASTORIA HEALTHCARE LIMITED,7971.43
2023,11,NOVEMBER,45232,DSG - High Needs Block,Independent Specialist provider - Post 16,AURORA FOXES,1343.05
2023,11,NOVEMBER,45257,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,9039.77
2023,11,NOVEMBER,45252,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,3178.7400000000002
2023,11,NOVEMBER,45250,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,3069.28
2023,11,NOVEMBER,45257,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,23819.34
2023,11,NOVEMBER,45252,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,7616.33
2023,11,NOVEMBER,45250,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,23429.77
2023,11,NOVEMBER,45257,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,1126.47
2023,11,NOVEMBER,45252,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,351.57
2023,11,NOVEMBER,45250,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,178.93
2023,11,NOVEMBER,45252,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,250.39000000000001
2023,11,NOVEMBER,45250,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,952.13
2023,11,NOVEMBER,45237,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,420.74
2023,11,NOVEMBER,45231,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,3219.9300000000003
2023,11,NOVEMBER,45257,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,-3866.17
2023,11,NOVEMBER,45252,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,3092.71
2023,11,NOVEMBER,45250,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,5857.6
2023,11,NOVEMBER,45237,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,3141.89
2023,11,NOVEMBER,45231,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,12305.74
2023,11,NOVEMBER,45236,ASC Placements,Long Term - Nursing,AVERY HOMES (NELSON) LTD,6528.57
2023,11,NOVEMBER,45237,"Director Planning, Regeneration and Environment",Consultancy Fees,AVISON YOUNG (UK) LIMITED,26624
2023,11,NOVEMBER,45245,"Director Planning, Regeneration and Environment",Professional services,AVISON YOUNG (UK) LIMITED,16000
2023,11,NOVEMBER,45247,Head of Procurement and Commissioning,Equipment Maintenance,AVS SERVICES,899.19
2023,11,NOVEMBER,45250,ASC Placements,Long Term - Residential,B&M CARE,3400
2023,11,NOVEMBER,45254,Director Environment And Leisure (Residents),Materials Purchase,BALL COLEGRAVE LTD,1579.73
2023,11,NOVEMBER,45247,Head of Education,Private Contractors,BARNHILL SCHOOLS SERVICES LTD,15381.53
2023,11,NOVEMBER,45254,Head of Education,Private Contractors,BARNHILL SCHOOLS SERVICES LTD,32369.14
2023,11,NOVEMBER,45257,Head of Education,Private Contractors,BARNHILL SCHOOLS SERVICES LTD,293079.63
2023,11,NOVEMBER,45253,Director Operational Assets,Furniture,BATES OFFICE SERVICES LTD,943.58
2023,11,NOVEMBER,45243,Head of Looked After Children and Care Leavers,Residential Homes,BEACON RESIDENTIAL HOMES LTD,93574.92
2023,11,NOVEMBER,45258,Head of Looked After Children and Care Leavers,Residential Homes,BEACON RESIDENTIAL HOMES LTD,18633.75
2023,11,NOVEMBER,45259,DSG - High Needs Block,Statemented Pupils,BEACONSFIELD PRIMARY SCHOOL,1274.04
2023,11,NOVEMBER,45259,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,5751.68
2023,11,NOVEMBER,45258,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,1312
2023,11,NOVEMBER,45257,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,11,NOVEMBER,45250,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,11,NOVEMBER,45243,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,11,NOVEMBER,45236,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,11,NOVEMBER,45259,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,5595.1
2023,11,NOVEMBER,45257,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.48
2023,11,NOVEMBER,45250,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.48
2023,11,NOVEMBER,45243,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.48
2023,11,NOVEMBER,45236,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.48
2023,11,NOVEMBER,45231,ASC Placements,Long Term - Community: Supported Living,BECKLAND CARE,44476.08
2023,11,NOVEMBER,45258,ASC Placements,Long Term - Community: Supported Living,BECKLAND CARE,44476.08
2023,11,NOVEMBER,45258,ASC Placements,Long Term - Community: Homecare,BEST CHOICE CARE LIMITED,13515.84
2023,11,NOVEMBER,45239,Director Adult Services and Health,Legal & Court Costs,BEVAN BRITTAN,2068
2023,11,NOVEMBER,45243,Director Environment And Leisure (Residents),Legal & Court Costs,BEVAN BRITTAN,583
2023,11,NOVEMBER,45250,Director Environment And Leisure (Residents),Legal & Court Costs,BEVAN BRITTAN,843
2023,11,NOVEMBER,45253,Director Housing,Legal & Court Costs,BEVAN BRITTAN,767
2023,11,NOVEMBER,45252,HRA Operating Budgets,Legal & Court Costs,BEVAN BRITTAN,5004
2023,11,NOVEMBER,45250,Head of Looked After Children and Care Leavers,Semi-Independent / Independent,BG CHILDREN'S CARE HOME LIMITED,3138.57
2023,11,NOVEMBER,45260,Head of Statutory Accounting Investments and Pensions,Professional services,BGC BROKERS L.P,2991.78
2023,11,NOVEMBER,45259,ASC Placements,Long Term - Supported Accommodation Income,BIBI JABEEN KUREEMBOKUS,-549.88
2023,11,NOVEMBER,45231,ASC Placements,Long Term - Supported Accommodation Income,BIBI JABEEN KUREEMBOKUS,-549.88
2023,11,NOVEMBER,45259,ASC Placements,Long Term - Supported Accommodation CCG Income,BIBI JABEEN KUREEMBOKUS,-549.88
2023,11,NOVEMBER,45231,ASC Placements,Long Term - Supported Accommodation CCG Income,BIBI JABEEN KUREEMBOKUS,-549.88
2023,11,NOVEMBER,45259,ASC Placements,Long Term - Supported Accommodation,BIBI JABEEN KUREEMBOKUS,3000
2023,11,NOVEMBER,45231,ASC Placements,Long Term - Supported Accommodation,BIBI JABEEN KUREEMBOKUS,3000
2023,11,NOVEMBER,45237,Capital Programme and Planned Works - Schools,Legal Fees,BIDWELLS LLP,23500
2023,11,NOVEMBER,45245,Director Environment And Leisure (Residents),Private Contractors,BIFFA WASTE SERVICES  LTD,93998.54000000001
2023,11,NOVEMBER,45254,Head of Highways,Materials Purchase,BILLIAN UK,14084
2023,11,NOVEMBER,45247,Head of Highways,Materials Purchase,BILLIAN UK,7140
2023,11,NOVEMBER,45233,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,3842
2023,11,NOVEMBER,45236,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1141
2023,11,NOVEMBER,45237,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1141
2023,11,NOVEMBER,45239,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,4838
2023,11,NOVEMBER,45244,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1141
2023,11,NOVEMBER,45251,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1141
2023,11,NOVEMBER,45257,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1141
2023,11,NOVEMBER,45232,Director Housing,Rents & Wayleaves,BISHOP PROPERTY MANAGEMENT LTD,1328.4
2023,11,NOVEMBER,45260,Director Housing,Rents & Wayleaves,BISHOP PROPERTY MANAGEMENT LTD,1372.68
2023,11,NOVEMBER,45236,ASC Placements,Long Term - Residential,BLACK SWAN INTERNATIONAL LTD,8161.6
2023,11,NOVEMBER,45257,ASC Placements,Long Term - Residential,BLACK SWAN INTERNATIONAL LTD,8161.6
2023,11,NOVEMBER,45236,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,11,NOVEMBER,45243,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,11,NOVEMBER,45251,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,11,NOVEMBER,45258,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,11,NOVEMBER,45243,"Director Planning, Regeneration and Environment",Professional services,BNP PARIBAS REAL ESTATE ADVISORY & PROPERTY,4700
2023,11,NOVEMBER,45250,ASC Placements,Long Term - Nursing,BOND CARE,128446.08
2023,11,NOVEMBER,45250,ASC Placements,Long Term - Nursing Respite,BOND CARE,3130
2023,11,NOVEMBER,45250,ASC Placements,Long Term - Residential,BOND CARE,7221.91
2023,11,NOVEMBER,45250,ASC Placements,Short Term - Nursing,BOND CARE,14300
2023,11,NOVEMBER,45259,ASC Placements,Short Term - Nursing,BOND CARE,7642.860000000001
2023,11,NOVEMBER,45251,Head of Counter Fraud,Professional Training,BOND SOLON TRAINING LTD,2630
2023,11,NOVEMBER,45243,ASC Placements,Long Term - Nursing,BONDCARE HOME T/A THE GRANGE CARE CENTRE,48579.8
2023,11,NOVEMBER,45250,ASC Placements,Long Term - Nursing,BONDCARE HOME T/A THE GRANGE CARE CENTRE,48579.8
2023,11,NOVEMBER,45243,ASC Placements,Long Term - Residential,BONDCARE HOME T/A THE GRANGE CARE CENTRE,11962.48
2023,11,NOVEMBER,45250,ASC Placements,Long Term - Residential,BONDCARE HOME T/A THE GRANGE CARE CENTRE,11962.48
2023,11,NOVEMBER,45243,ASC Placements,Short Term - Nursing,BONDCARE HOME T/A THE GRANGE CARE CENTRE,25628.53
2023,11,NOVEMBER,45250,ASC Placements,Short Term - Nursing,BONDCARE HOME T/A THE GRANGE CARE CENTRE,27605.8
2023,11,NOVEMBER,45254,Capital Programme and Planned Works - Schools,Contract  - Building Works,BORRAS CONSTRUCTION LTD,136134.11000000002
2023,11,NOVEMBER,45245,Head of Court and Specialist Services,Legal & Court Costs,BOURNE MEDICOLEGAL LTD,3912.96
2023,11,NOVEMBER,45243,ASC Placements,Long Term - Community: Supported Living,BOURNEMOUTH BOROUGH COUNCIL,2859.56
2023,11,NOVEMBER,45258,Head of Court and Specialist Services,Legal & Court Costs,BRADLEY MANN PSYCHOLOGY SERVICES LTD,713.07
2023,11,NOVEMBER,45260,Head of Direct Care Provision (CFE),Vehicle Contract Hire,BRENT COURIERS LIMITED,6822
2023,11,NOVEMBER,45233,Director Environment And Leisure (Residents),Equipment Maintenance,BRIANTS OF RISBOROUGH LTD,564.12
2023,11,NOVEMBER,45246,Capital Programme and Planned Works- Major Projects,Surveys,BRIDGE FIRE AND SECURITY LTD,595
2023,11,NOVEMBER,45257,Head of Looked After Children and Care Leavers,Foster Care - IFA,BRIDGING GAPS LIMITED,26040
