Year,Month,Month Name,Paym Acc Date,Cclvl4 Desc,Account Desc,Vendor Name,Distrib Amount SUM
2023,5,MAY,45068,Head of Looked After Children and Care Leavers,Residential Homes,ACORN CARE & EDUCATION LTD,21424.29
2023,5,MAY,45061,ASC Placements,Long Term - Residential,ACORN CARE & EDUCATION LTD,104715.07
2023,5,MAY,45077,ASC Placements,Long Term - Community: Other Long Term Support,ACORN CARE & EDUCATION LTD,10395.06
2023,5,MAY,45076,ASC Placements,Long Term - Community: Other Long Term Support,ACORN CARE & EDUCATION LTD,20790.12
2023,5,MAY,45070,ASC Placements,Long Term - Community: Other Long Term Support,ACORN CARE & EDUCATION LTD,10391.06
2023,5,MAY,45069,ASC Placements,Long Term - Community: Other Long Term Support,ACORN CARE & EDUCATION LTD,10391.06
2023,5,MAY,45068,ASC Placements,Long Term - Community: Other Long Term Support,ACORN CARE & EDUCATION LTD,10391.06
2023,5,MAY,45056,ASC Placements,Long Term - Community: Other Long Term Support,ACORN CARE & EDUCATION LTD,10391.06
2023,5,MAY,45049,ASC Placements,Long Term - Community: Other Long Term Support,ACORN CARE & EDUCATION LTD,31173.18
2023,5,MAY,45056,ASC Placements,Long Term - Residential,ACORN VILLAGE LTD,9643.960000000001
2023,5,MAY,45071,SEND,Ind Spec Schools Placements,ACTIVE YOUNG PEOPLE LTD T/A TAPLOW MANOR,1575
2023,5,MAY,45056,SEND,Ind Spec Schools Placements,ACTIVE YOUNG PEOPLE LTD T/A TAPLOW MANOR,2800
2023,5,MAY,45076,Director Strategic & Operational Finance,Private Contractors,ADVANCED BUSINESS SOLUTIONS,47923.19
2023,5,MAY,45056,Head of Looked After Children and Care Leavers,Residential Homes,AEGIS 247 LTD,27630
2023,5,MAY,45058,Director Environment And Leisure (Residents),Equipment Maintenance,AERZEN MACHINES LTD,1435.4
2023,5,MAY,45056,Director Environment And Leisure (Residents),Materials Purchase,AFFINITY WATER,1809.5
2023,5,MAY,45072,Director Environment And Leisure (Residents),Equipment Hire,ALGECO UK LIMITED,576.1800000000001
2023,5,MAY,45077,Head of Human Resources,Professional services,ALIX WALTON TRAINING & CONSULTANCY LTD,700
2023,5,MAY,45063,ASC Placements,Long Term - Community: Homecare,ALL FOR CARE HOME CARE SERVICES,8416.76
2023,5,MAY,45056,ASC Placements,Long Term - Community: Other - Outreach,ALL FOR CARE HOME CARE SERVICES,2383.81
2023,5,MAY,45056,Head of Court and Specialist Services,Home Care,ALL FOR CARE HOME CARE SERVICES,5804.08
2023,5,MAY,45061,Head of Court and Specialist Services,Home Care,ALL FOR CARE HOME CARE SERVICES,1433.7
2023,5,MAY,45076,Head of Court and Specialist Services,Home Care,ALL FOR CARE HOME CARE SERVICES,2154.84
2023,5,MAY,45056,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,ALL FOR CARE HOME CARE SERVICES,5375.72
2023,5,MAY,45061,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,ALL FOR CARE HOME CARE SERVICES,438.42
2023,5,MAY,45076,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,ALL FOR CARE HOME CARE SERVICES,1151.56
2023,5,MAY,45058,Programme and Asset Management - Housing,Other External Fees,ALLEN CONSTRUCTION CONSULTANCY LIMITED,7131
2023,5,MAY,45057,Programme and Asset Management - Housing,External Project Consultant Fees,ALLEN CONSTRUCTION CONSULTANCY LIMITED,29250.010000000002
2023,5,MAY,45056,Capital Programme and Planned Works- Major Projects,External Project Consultant Fees,ALLEN CONSTRUCTION CONSULTANCY LIMITED,11876.99
2023,5,MAY,45050,Director Service Finance & Transformation,Agency And Contract Staff,ALLEN LANE,6146.25
2023,5,MAY,45058,Director Service Finance & Transformation,Agency And Contract Staff,ALLEN LANE,4125
2023,5,MAY,45063,Director Service Finance & Transformation,Agency And Contract Staff,ALLEN LANE,2906.25
2023,5,MAY,45064,Director Service Finance & Transformation,Agency And Contract Staff,ALLEN LANE,5205
2023,5,MAY,45071,Director Service Finance & Transformation,Agency And Contract Staff,ALLEN LANE,5786.25
2023,5,MAY,45071,Director Strategic & Operational Finance,Bank Charges,ALLPAY.NET LIMITED,1208.8
2023,5,MAY,45071,Director Strategic & Operational Finance,Printing,ALLPAY.NET LIMITED,158.61
2023,5,MAY,45071,HRA Operating Budgets,Bank Charges,ALLPAY.NET LIMITED,3422.05
2023,5,MAY,45056,Director Housing,B&B Hotel Costs,ALTWOOD PROPERTIES LTD,2430
2023,5,MAY,45056,Head of Children in Need of Help and Protection,Client Rents,ALTWOOD PROPERTIES LTD,858
2023,5,MAY,45056,Head of Direct Care Provision (CFE),Vehicle Contract Hire,AMAC EXPRESS SERVICES,51483
2023,5,MAY,45049,DSG Corporate Items,Grants,AMANDA'S CHILDMINDING SERVICE,3067.35
2023,5,MAY,45056,Head of Looked After Children and Care Leavers,Client Support,AMBERLEIGH CARE LTD,2041.25
2023,5,MAY,45062,Head of Looked After Children and Care Leavers,Residential Homes,AMBERLEIGH CARE LTD,20244
2023,5,MAY,45063,SEND,Statemented Pupils,AMBITIOUS ABOUT AUTISM,201272.4
2023,5,MAY,45049,ASC Placements,Long Term - Community: Other - Outreach,AMBITO CARE AND EDUCATION,2278.08
2023,5,MAY,45051,Director Environment And Leisure (Residents),Materials Purchase,AMETHYST HORTICULTURE LTD,18294.46
2023,5,MAY,45076,Director Environment And Leisure (Residents),Materials Purchase,AMETHYST HORTICULTURE LTD,3268.75
2023,5,MAY,45049,HRA Operating Budgets,Other Supplies & Services,ANCHOR TRUST,23696.54
2023,5,MAY,45076,Director Environment And Leisure (CFE),Consultancy Fees,AOC HOLDINGS LTD,2785
2023,5,MAY,45061,Director Community Safety And Enforcement,Other Levies,APCOA PARKING (UK) LIMITED,29324.15
2023,5,MAY,45062,Director Community Safety And Enforcement,Private Contractors,APCOA PARKING (UK) LIMITED,183915.23
2023,5,MAY,45062,Director Housing,B&B Hotel Costs,APEX HOUSING SOLUTIONS LTD,28846
2023,5,MAY,45062,Head of Health and Strategic Partnership,B&B Hotel Costs,APEX HOUSING SOLUTIONS LTD,1290
2023,5,MAY,45051,Head of Direct Care Provision (CFE),Vehicle Contract Hire,APOLLO CARS LTD,12716
2023,5,MAY,45051,Head of Learning Disability and Mental Health Services,Vehicle Contract Hire,APOLLO CARS LTD,595
2023,5,MAY,45076,Head of Learning Disability and Mental Health Services,Vehicle Contract Hire,APOLLO CARS LTD,700
2023,5,MAY,45049,Head of Looked After Children and Care Leavers,Foster Care - IFA,APPLE FOSTERING LTD,2057.14
2023,5,MAY,45056,Head of Looked After Children and Care Leavers,Foster Care - IFA,APPLE FOSTERING LTD,2057.15
2023,5,MAY,45050,Programme and Asset Management - Housing,Contract  - Building Works,ARC GROUP LIMITED,461953.46
2023,5,MAY,45050,Housing Special Projects - HRA,Contract  - Building Works,ARC GROUP LIMITED,9127.26
2023,5,MAY,45050,Director Strategic & Operational Finance,Private Contractors,ARC GROUP LIMITED,-10047.49
2023,5,MAY,45049,ASC Placements,Long Term - Nursing,ARIA HEALTHCARE GROUP LTD T/A KINGSCLEAR HOUSE,710.51
2023,5,MAY,45049,ASC Placements,Long Term - Residential,ARIA HEALTHCARE GROUP LTD T/A KINGSCLEAR HOUSE,606.78
2023,5,MAY,45072,Director Operational Assets,Building Maint Service Contracts,ARJO UK LTD,570
2023,5,MAY,45076,HRA Operating Budgets,Equipment Maintenance,ARJO UK LTD,8517
2023,5,MAY,45061,ASC Placements,Long Term - Residential,ARK CARE HOMES LTD,9960.72
2023,5,MAY,45056,Head of Court and Specialist Services,Home Care,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,1333.48
2023,5,MAY,45056,ASC Placements,Long Term ­ Community: Live In Care,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,22705.95
2023,5,MAY,45056,ASC Placements,Long Term - Community: Other - Outreach,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,33609.68
2023,5,MAY,45056,ASC Placements,Long Term - Community: Homecare,AS HILLINGDON HOMECARE LTD AKA CAREMARK HILLINGDON,8467.36
2023,5,MAY,45072,SEND,Statemented Pupils,ASEND LTD,1440
2023,5,MAY,45069,SEND,Statemented Pupils,ASEND LTD,3600
2023,5,MAY,45068,SEND,Statemented Pupils,ASEND LTD,690
2023,5,MAY,45065,SEND,Statemented Pupils,ASEND LTD,3600
2023,5,MAY,45064,SEND,Statemented Pupils,ASEND LTD,2280
2023,5,MAY,45063,SEND,Statemented Pupils,ASEND LTD,12990
2023,5,MAY,45061,SEND,Statemented Pupils,ASEND LTD,5040
2023,5,MAY,45058,SEND,Statemented Pupils,ASEND LTD,4110
2023,5,MAY,45057,SEND,Statemented Pupils,ASEND LTD,9600
2023,5,MAY,45051,SEND,Statemented Pupils,ASEND LTD,10800
2023,5,MAY,45050,SEND,Statemented Pupils,ASEND LTD,2520
2023,5,MAY,45076,SEND,Professional services,ASEND LTD,251631.04
2023,5,MAY,45056,SEND,Professional services,ASEND LTD,251631.04
2023,5,MAY,45071,Head of Health and Strategic Partnership,B&B Hotel Costs,ASHBURN RENTALS LTD,4110
2023,5,MAY,45071,Head of Children in Need of Help and Protection,Client Rents,ASHBURN RENTALS LTD,1800
2023,5,MAY,45071,Director Housing,B&B Hotel Costs,ASHBURN RENTALS LTD,31770
2023,5,MAY,45061,ASC Placements,Long Term - Residential,ASHDENE HOUSE LTD,3949.88
2023,5,MAY,45049,Director Environment And Leisure (CFE),Books,ASKEWS LIBRARY SERVICES LTD,1646.78
2023,5,MAY,45063,Director Environment And Leisure (CFE),Books,ASKEWS LIBRARY SERVICES LTD,4760.27
2023,5,MAY,45065,Director Environment And Leisure (CFE),Books,ASKEWS LIBRARY SERVICES LTD,3600
2023,5,MAY,45070,Director Environment And Leisure (CFE),Books,ASKEWS LIBRARY SERVICES LTD,4274.49
2023,5,MAY,45048,ASC Placements,Long Term - Residential,ASPENS ENTERPRISES LIMITED,7600.4800000000005
2023,5,MAY,45076,ASC Placements,Long Term - Residential,ASPENS ENTERPRISES LIMITED,7600.4800000000005
2023,5,MAY,45076,SEND,Ind Spec Schools Placements,ASPRIS CHILDRENS SERVICES T/A CAMHS,3964.55
2023,5,MAY,45071,SEND,Ind Spec Schools Placements,ASPRIS CHILDRENS SERVICES T/A CAMHS,6255
2023,5,MAY,45072,Head of Hillingdon Music Service,Education Awards,ASSOCIATED BOARD OF ROYAL SCH OF MUSIC,2821
2023,5,MAY,45072,Director Community Safety And Enforcement,Professional Training,ASSOCIATION OF PORT HEALTH AUTHORITIES,1179
2023,5,MAY,45056,ASC Placements,Long Term - Nursing,ASTORIA HEALTHCARE LIMITED,56713.31
2023,5,MAY,45065,Director Environment And Leisure (Residents),Materials Purchase,ATTGROW LTD,702.59
2023,5,MAY,45076,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,6363.8
2023,5,MAY,45061,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,3569.21
2023,5,MAY,45056,Head of Court and Specialist Services,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,6033.1
2023,5,MAY,45076,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,6338.08
2023,5,MAY,45061,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,1456.34
2023,5,MAY,45056,Head of Court and Specialist Services,Home Care,AVANT HEALTHCARE SERVICES,-27.12
2023,5,MAY,45076,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,156.08
2023,5,MAY,45061,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,71.46000000000001
2023,5,MAY,45056,Head of Children in Need of Help and Protection,Home Care,AVANT HEALTHCARE SERVICES,275.55
2023,5,MAY,45076,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,1232.24
2023,5,MAY,45061,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,707.45
2023,5,MAY,45056,ASC Placements,Long Term - Community: Other - Outreach,AVANT HEALTHCARE SERVICES,1602.69
2023,5,MAY,45076,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,14686.14
2023,5,MAY,45061,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,6775.41
2023,5,MAY,45056,ASC Placements,Long Term - Community: Homecare,AVANT HEALTHCARE SERVICES,23265.99
2023,5,MAY,45048,ASC Placements,Long Term - Residential,AVANTE CARE SERVICES LTD,3112
2023,5,MAY,45076,ASC Placements,Long Term - Residential,AVANTE CARE SERVICES LTD,3112
2023,5,MAY,45049,SEND,Ind Spec Schools Placements,AVENUE HOUSE SCHOOL LTD,7671.650000000001
2023,5,MAY,45056,ASC Placements,Long Term - Nursing,AVERY HOMES (NELSON) LTD,3000
2023,5,MAY,45072,Director Planning & Regeneration (Residents),Consultancy Fees,AVISON YOUNG (UK) LIMITED,17749.2
2023,5,MAY,45058,Head of ICT,Support and Maintenance Renewals,AXIELL ALM LTD,9906.960000000001
2023,5,MAY,45056,ASC Placements,Long Term - Residential,B&M CARE,3400
2023,5,MAY,45071,Director Environment And Leisure (CFE),Furniture & Equipment,BATES OFFICE SERVICES LTD,1437.5
2023,5,MAY,45072,Director Environment And Leisure (Residents),Other Supplies & Services,BAY MEDIA LTD,23596.65
2023,5,MAY,45049,ASC Placements,Long Term - Nursing,BCS MEDICAL SHACKLETON,6484
2023,5,MAY,45076,ASC Placements,Long Term - Nursing,BCS MEDICAL SHACKLETON,6484
2023,5,MAY,45049,ASC Placements,Long Term - Residential,BCS MEDICAL SHACKLETON,2400
2023,5,MAY,45076,ASC Placements,Long Term - Residential,BCS MEDICAL SHACKLETON,2400
2023,5,MAY,45072,Director Housing,B&B Hotel Costs,BEACONSFIELD GUEST HOUSE LTD,7714
2023,5,MAY,45076,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,5,MAY,45068,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,2484.88
2023,5,MAY,45061,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,5,MAY,45056,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,5,MAY,45049,ASC Placements,Long Term - Community: Other - Outreach,BEAM CLINIC LTD,4197.26
2023,5,MAY,45076,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.48
2023,5,MAY,45068,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.48
2023,5,MAY,45061,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3440.13
2023,5,MAY,45056,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3440.13
2023,5,MAY,45049,ASC Placements,Long Term - Community: Homecare,BEAM CLINIC LTD,3304.48
2023,5,MAY,45065,Programme and Asset Management - Housing,Contract  - Building Works,BEAM CONSTRUCTION LIMITED,76800
2023,5,MAY,45076,Director Planning & Regeneration (Residents),Professional services,BEAMS LTD,2475
2023,5,MAY,45068,ASC Placements,Long Term - Community: Supported Living,BECKLAND CARE,44476.08
2023,5,MAY,45062,Head of Looked After Children and Care Leavers,Residential Homes,BENJAMIN UK LTD,17692.14
2023,5,MAY,45076,Head of Looked After Children and Care Leavers,Personal Needs of Clients,BERRY GIFFORD LTD,985.2
2023,5,MAY,45072,Director Housing,Legal & Court Costs,BEVAN BRITTAN,956
2023,5,MAY,45071,Director Adult Services and Health,Legal & Court Costs,BEVAN BRITTAN,2102
2023,5,MAY,45063,ASC Placements,Long Term - Supported Accommodation,BIBI BHUTTO,1295.56
2023,5,MAY,45063,ASC Placements,Long Term - Supported Accommodation,BIBI JABEEN KUREEMBOKUS,2828.56
2023,5,MAY,45063,ASC Placements,Long Term - Supported Accommodation CCG Income,BIBI JABEEN KUREEMBOKUS,-549.88
2023,5,MAY,45063,ASC Placements,Long Term - Supported Accommodation Income,BIBI JABEEN KUREEMBOKUS,-549.88
2023,5,MAY,45065,Director Environment And Leisure (Residents),Private Contractors,BIFFA WASTE SERVICES  LTD,89426.63
2023,5,MAY,45072,Director Environment And Leisure (Residents),Private Contractors,BIFFA WASTE SERVICES  LTD,76419.58
2023,5,MAY,45063,SEND,Statemented Pupils,BISHOP DOUGLASS SCHOOL,17070.8
2023,5,MAY,45057,Director Housing,Rents & Wayleaves,BISHOP PROPERTY MANAGEMENT LTD,1372.68
2023,5,MAY,45077,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1694
2023,5,MAY,45070,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,5850
2023,5,MAY,45069,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1694
2023,5,MAY,45064,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,3450
2023,5,MAY,45062,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1694
2023,5,MAY,45056,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1694
2023,5,MAY,45049,Director Housing,B&B Hotel Costs,BISHOP PROPERTY MANAGEMENT LTD,1694
2023,5,MAY,45076,Corporate Director Place,Private Contractors,BL ECOLOGY LIMITED,5928
2023,5,MAY,45056,SEND,Ind Spec Schools Placements,BLOSSOM HOUSE SCHOOL LIMITED,14211.800000000001
2023,5,MAY,45049,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,5,MAY,45056,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,5,MAY,45061,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,5,MAY,45068,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,5,MAY,45076,ASC Placements,Long Term ­ Community: Live In Care,BLUEBIRD CARE HILLINGDON,2149.71
2023,5,MAY,45065,Director Environment And Leisure (CFE),Books,BOLINDA UK LTD,35500
2023,5,MAY,45061,ASC Placements,Short Term - Nursing,BOND CARE,10042.86
2023,5,MAY,45061,ASC Placements,Long Term - Residential,BOND CARE,10000
2023,5,MAY,45061,ASC Placements,Long Term - Nursing,BOND CARE,102362
2023,5,MAY,45049,ASC Placements,Long Term - Nursing,BONDCARE HOME T/A THE GRANGE CARE CENTRE,51746.19
2023,5,MAY,45076,ASC Placements,Long Term - Nursing,BONDCARE HOME T/A THE GRANGE CARE CENTRE,51906.53
2023,5,MAY,45049,ASC Placements,Long Term - Residential,BONDCARE HOME T/A THE GRANGE CARE CENTRE,12027.550000000001
2023,5,MAY,45076,ASC Placements,Long Term - Residential,BONDCARE HOME T/A THE GRANGE CARE CENTRE,11324.960000000001
2023,5,MAY,45049,ASC Placements,Short Term - Nursing,BONDCARE HOME T/A THE GRANGE CARE CENTRE,4163.24
2023,5,MAY,45076,ASC Placements,Short Term - Nursing,BONDCARE HOME T/A THE GRANGE CARE CENTRE,-1040.81
2023,5,MAY,45049,ASC Placements,Short Term - Residential,BONDCARE HOME T/A THE GRANGE CARE CENTRE,638.72
2023,5,MAY,45068,ASC Placements,Long Term - Community: Supported Living,BOURNEMOUTH BOROUGH COUNCIL,1996.56
2023,5,MAY,45061,ASC Placements,Long Term - Community: Supported Living,BOURNEMOUTH BOROUGH COUNCIL,1996.56
2023,5,MAY,45056,ASC Placements,Long Term - Community: Supported Living,BOURNEMOUTH BOROUGH COUNCIL,1996.56
2023,5,MAY,45072,Head of ICT,Support and Maintenance Renewals,BRAHLER ICS UK LTD,9727.57
2023,5,MAY,45065,Director Environment And Leisure (Residents),Stores Purchase,BRAND FUSION INTERNATIONAL LIMITED,797.09
2023,5,MAY,45049,Head of Looked After Children and Care Leavers,Foster Care - IFA,BRIDGING GAPS LIMITED,20325.71
2023,5,MAY,45063,Head of Youth Justice and Adolescent Development,Other Supplies & Services,BRILLIANT PARENTS,115202
2023,5,MAY,45072,HRA Operating Budgets,Gas Maint Service Contracts,BRITISH GAS SOCIAL HOUSING (P H JONES),45158.9
2023,5,MAY,45048,HRA Operating Budgets,Gas Maint Service Contracts,BRITISH GAS SOCIAL HOUSING (P H JONES),21675.27
2023,5,MAY,45072,Director Strategic & Operational Finance,Private Contractors,BRITISH GAS SOCIAL HOUSING (P H JONES),-1309.6100000000001
2023,5,MAY,45048,Director Strategic & Operational Finance,Private Contractors,BRITISH GAS SOCIAL HOUSING (P H JONES),-563.5600000000001
2023,5,MAY,45072,Director Community Safety And Enforcement,Other Supplies & Services,BRITISH PARKING ASSOCIATION,4880
2023,5,MAY,45049,ASC Placements,Long Term - Community: Supported Living,BROADEN HORIZON LTD,34070.840000000004
2023,5,MAY,45068,ASC Placements,Long Term - Community: Supported Living,BROADEN HORIZON LTD,34070.840000000004
2023,5,MAY,45071,Head of Business Administration,Materials Purchase,BROSCH DIRECT LTD,1028.67
2023,5,MAY,45072,Head of Business Administration,Materials Purchase,BROSCH DIRECT LTD,532.59
2023,5,MAY,45071,Head of Business Administration,Stores Purchase,BROSCH DIRECT LTD,-928.08
2023,5,MAY,45072,Capital Programme and Planned Works- Major Projects,Contract  - Building Works,BUCKINGHAM GROUP CONTRACTING LIMITED,608026.67
2023,5,MAY,45049,Capital Programme and Planned Works- Major Projects,Contract  - Building Works,BUCKINGHAM GROUP CONTRACTING LIMITED,959269.0800000001
2023,5,MAY,45049,ASC Placements,Long Term - Nursing,BUCKLAND CARE LIMITED,2705.6
2023,5,MAY,45049,ASC Placements,Long Term - Nursing,BUPA CARE SERVICES,14636.25
2023,5,MAY,45068,ASC Placements,Long Term - Nursing,BUPA CARE SERVICES,21662.47
2023,5,MAY,45076,ASC Placements,Long Term - Nursing,BUPA CARE SERVICES,4600
2023,5,MAY,45068,ASC Placements,Long Term - Residential,BUPA CARE SERVICES,2544
2023,5,MAY,45077,Director Planning & Regeneration (PHT),Equipment Maintenance,BURNHAM PUMP SERVICES LTD,1645
2023,5,MAY,45049,DSG Corporate Items,Grants,BUTTERFLIES PRE-SCHOOL,7113.21
2023,5,MAY,45049,Provider and Commissioned Care (DSG),Grants,BUTTERFLIES PRE-SCHOOL,4236.96
2023,5,MAY,45058,SEND,Funding devolved to Schools Primary,BUTTERFLIES PRE-SCHOOL,2275
2023,5,MAY,45049,Head of Looked After Children and Care Leavers,Foster Care - IFA,BY THE BRIDGE ltd,8700.08
2023,5,MAY,45057,SEND,Statemented Pupils,BYT CENTRES LIMITED,3900
2023,5,MAY,45071,SEND,Statemented Pupils,BYT CENTRES LIMITED,520
2023,5,MAY,45076,Head of Health and Strategic Partnership,Advertising-Public Notices,CABINET OFFICE,1254.38
2023,5,MAY,45058,Head of ICT,Support and Maintenance Renewals,CACI LTD,59750.18
2023,5,MAY,45071,Head of Direct Care Provision (CFE),Vehicle Contract Hire,CAMBRIDGESHIRE COUNTY COUNCIL,617.4
2023,5,MAY,45049,Head of Looked After Children and Care Leavers,Residential Homes,CAMERON & COOPER LIMITED,22334.760000000002
